currency,yield,real_yield,timestamp,total_supply,circulating_supply,staked_supply,staking_rate,inflation,inflation_total
Livepeer,0.80382,0.23291,2020-01-13T20:26:06.920249,18546988,18546988,11960555,0.644880,0.463061,0.463061
Livepeer,0.80202,0.23271,2020-01-12T23:25:57.503023,18526566,18526566,11941191,0.644540,0.461831,0.461831
Livepeer,0.79974,0.23201,2020-01-11T23:28:12.002557,18507690,18507690,11932895,0.644750,0.460821,0.460821
Livepeer,0.80101,0.23284,2020-01-10T23:28:12.316937,18468259,18468259,11894204,0.644040,0.460867,0.460867
Livepeer,0.78877,0.22532,2020-01-09T23:26:08.782826,18448491,18448491,11998682,0.650390,0.459844,0.459844
Livepeer,0.78719,0.22530,2020-01-08T23:31:07.189966,18428690,18428690,11976263,0.649870,0.458567,0.458567
Livepeer,0.78577,0.22529,2020-01-07T23:47:21.632765,18408857,18408857,11954762,0.649400,0.457417,0.457417
Livepeer,0.78421,0.22533,2020-01-06T23:49:25.561135,18388626,18388626,11931123,0.648830,0.456114,0.456114
Livepeer,0.78177,0.22487,2020-01-05T23:47:29.045408,18370824,18370824,11916228,0.648650,0.454666,0.454666
Livepeer,0.77988,0.22462,2020-01-04T23:47:26.879382,18354734,18354734,11900328,0.648350,0.453414,0.453414
Livepeer,0.77988,0.22564,2020-01-03T23:45:41.553659,18337320,18337320,11862477,0.646900,0.452205,0.452205
Livepeer,0.78153,0.22656,2020-01-02T23:49:33.494511,18306377,18306377,11828967,0.646170,0.452460,0.452460
Livepeer,0.78514,0.22770,2020-01-01T23:25:57.669724,18286301,18286301,11809386,0.645800,0.454058,0.454058
Livepeer,0.78860,0.22852,2019-12-31T23:28:11.535567,18286301,18286301,11809772,0.645830,0.455894,0.455894
Livepeer,0.79587,0.23056,2019-12-30T23:26:04.817695,18266194,18266194,11789831,0.645440,0.459390,0.459390
Livepeer,0.81007,0.23742,2019-12-29T23:26:05.752959,18246057,18246057,11691762,0.640780,0.462780,0.462780
Livepeer,0.81717,0.23949,2019-12-28T23:26:04.729576,18225623,18225623,11670515,0.640340,0.466066,0.466066
Livepeer,0.82420,0.24147,2019-12-27T23:28:17.246200,18205692,18205692,11651388,0.639990,0.469383,0.469383
Livepeer,0.83353,0.24418,2019-12-26T23:28:13.331725,18185464,18185464,11627995,0.639410,0.473678,0.473678
Livepeer,0.84348,0.24698,2019-12-25T23:26:02.151272,18163854,18163854,11605469,0.638930,0.478355,0.478355
Livepeer,0.85341,0.24972,2019-12-24T23:28:10.948604,18144915,18144915,11585703,0.638510,0.483057,0.483057
Livepeer,0.85919,0.25114,2019-12-23T23:26:04.574560,18144238,18144238,11585087,0.638500,0.485998,0.485998
Livepeer,0.86810,0.25322,2019-12-22T23:26:05.953133,18123917,18123917,11573916,0.638600,0.490636,0.490636
Livepeer,0.87833,0.25602,2019-12-21T23:26:11.644995,18104245,18104245,11554008,0.638190,0.495462,0.495462
Livepeer,0.88933,0.25955,2019-12-20T23:28:12.413031,18083866,18083866,11521217,0.637100,0.500005,0.500005
Livepeer,0.89726,0.26086,2019-12-19T23:26:11.403104,18063456,18063456,11521731,0.637850,0.504735,0.504735
Livepeer,0.90762,0.26377,2019-12-18T23:26:10.973310,18043017,18043017,11499276,0.637330,0.509468,0.509468
Livepeer,0.91837,0.26637,2019-12-17T23:26:05.509742,18022548,18022548,11485634,0.637290,0.514851,0.514851
Livepeer,0.92409,0.26606,2019-12-16T23:26:05.415499,18002048,18002048,11509123,0.639320,0.519748,0.519748
Livepeer,0.92977,0.26728,2019-12-15T23:26:08.821123,18001779,18001779,11511708,0.639480,0.522770,0.522770
Livepeer,0.94068,0.27038,2019-12-14T23:26:15.530919,17981519,17981519,11487576,0.638860,0.527640,0.527640
Livepeer,0.95090,0.27314,2019-12-13T23:26:14.520088,17960962,17960962,11466986,0.638440,0.532352,0.532352
Livepeer,0.95916,0.27538,2019-12-12T23:26:18.378314,17940375,17940375,11447564,0.638090,0.536130,0.536130
Livepeer,0.96587,0.27733,2019-12-11T23:25:59.935571,17919760,17919760,11426814,0.637670,0.539047,0.539047
Livepeer,0.97288,0.27926,2019-12-10T23:26:10.376187,17899117,17899117,11407756,0.637340,0.542201,0.542201
Livepeer,0.97868,0.28088,2019-12-09T23:27:06.222692,17878445,17878445,11389268,0.637040,0.544778,0.544778
Livepeer,0.98646,0.28297,2019-12-08T23:26:14.444971,17857745,17857745,11370778,0.636740,0.548331,0.548331
Livepeer,0.99469,0.28519,2019-12-07T23:26:37.787304,17837017,17837017,11351724,0.636410,0.552064,0.552064
Livepeer,1.00310,0.28754,2019-12-06T23:32:51.416959,17816261,17816261,11330814,0.635980,0.555759,0.555759
Livepeer,1.01089,0.28940,2019-12-05T23:28:38.995606,17795477,17795477,11316672,0.635930,0.559548,0.559548
Livepeer,1.02055,0.29204,2019-12-04T23:32:56.796047,17774665,17774665,11295852,0.635500,0.563845,0.563845
Livepeer,1.03020,0.29470,2019-12-03T23:35:08.355269,17753826,17753826,11274526,0.635050,0.568083,0.568083
Livepeer,1.03889,0.29711,2019-12-02T23:35:17.977124,17732960,17732960,11253800,0.634630,0.571870,0.571870
Livepeer,1.04410,0.29695,2019-12-01T23:37:23.961346,17712066,17712066,11266692,0.636100,0.576082,0.576082
Livepeer,1.05338,0.29937,2019-11-30T23:31:08.877489,17691145,17691145,11248005,0.635800,0.580288,0.580288
Livepeer,1.06239,0.30174,2019-11-29T23:28:51.798310,17670198,17670198,11229126,0.635480,0.584336,0.584336
Livepeer,1.07200,0.30435,2019-11-28T23:26:47.897596,17650062,17650062,11208854,0.635060,0.588534,0.588534
Livepeer,1.08189,0.30718,2019-11-27T23:30:56.676794,17629902,17629902,11185590,0.634470,0.592652,0.592652
Livepeer,1.09237,0.31008,2019-11-26T23:26:58.141824,17609717,17609717,11163705,0.633950,0.597131,0.597131
Livepeer,1.11387,0.32021,2019-11-25T23:30:59.342261,17588663,17588663,11057098,0.628650,0.601157,0.601157
Livepeer,1.12127,0.32202,2019-11-24T23:30:56.769335,17567584,17567584,11042269,0.628560,0.604571,0.604571
Livepeer,1.12801,0.32401,2019-11-23T23:26:36.899065,17546478,17546478,11021363,0.628120,0.607246,0.607246
Livepeer,1.13436,0.32593,2019-11-22T23:26:35.843005,17525348,17525348,11000153,0.627670,0.609709,0.609709
Livepeer,1.14179,0.32807,2019-11-21T23:32:57.503812,17504191,17504191,10979505,0.627250,0.612708,0.612708
Livepeer,1.14848,0.32997,2019-11-20T23:30:43.192555,17483009,17483009,10960057,0.626900,0.615433,0.615433
Livepeer,1.15648,0.33202,2019-11-19T23:26:47.006718,17461803,17461803,10943271,0.626700,0.618954,0.618954
Livepeer,1.16618,0.33462,2019-11-18T23:36:44.032322,17440571,17440571,10923747,0.626340,0.623070,0.623070
Livepeer,1.17432,0.33699,2019-11-17T23:29:54.413360,17419314,17419314,10902109,0.625860,0.626287,0.626287
Livepeer,1.18308,0.33949,2019-11-16T23:26:34.488492,17398033,17398033,10880634,0.625400,0.629787,0.629787
Livepeer,1.19155,0.34181,2019-11-15T23:28:15.102358,17376727,17376727,10861051,0.625030,0.633282,0.633282
Livepeer,1.19996,0.34419,2019-11-14T23:26:25.924016,17355397,17355397,10840287,0.624610,0.636645,0.636645
Livepeer,1.20768,0.34618,2019-11-13T23:26:29.712772,17334285,17334285,10823429,0.624390,0.639957,0.639957
Livepeer,1.21714,0.34892,2019-11-12T23:26:32.325501,17313149,17313149,10800895,0.623860,0.643638,0.643638
Livepeer,1.23555,0.35731,2019-11-11T23:26:27.756290,17291990,17291990,10721229,0.620010,0.647047,0.647047
Livepeer,1.24537,0.36009,2019-11-10T23:52:48.522052,17271573,17271573,10700339,0.619540,0.650897,0.650897
Livepeer,1.25546,0.36338,2019-11-09T23:42:10.900707,17250759,17250759,10672352,0.618660,0.654313,0.654313
Livepeer,1.26996,0.36767,2019-11-08T23:26:33.986632,17212151,17212151,10633790,0.617810,0.659731,0.659731
Livepeer,1.27773,0.37004,2019-11-07T23:26:50.700286,17192145,17192145,10612530,0.617290,0.662531,0.662531
Livepeer,1.28972,0.37501,2019-11-06T23:53:29.421217,17170709,17170709,10565749,0.615340,0.665234,0.665234
Livepeer,1.29694,0.37707,2019-11-05T23:53:26.836381,17149253,17149253,10546751,0.615000,0.667999,0.667999
Livepeer,1.30719,0.38109,2019-11-04T23:53:34.383858,17127791,17127791,10508885,0.613560,0.670560,0.670560
Livepeer,1.31995,0.38606,2019-11-03T23:53:28.972914,17106309,17106309,10465919,0.611820,0.673776,0.673776
Livepeer,1.32757,0.38844,2019-11-02T23:53:25.782054,17085819,17085819,10444370,0.611290,0.676391,0.676391
Livepeer,1.33647,0.39105,2019-11-01T23:53:24.542146,17065327,17065327,10423920,0.610820,0.679650,0.679650
Livepeer,1.34464,0.39366,2019-10-31T23:53:20.547211,17044886,17044886,10401022,0.610210,0.682360,0.682360
Livepeer,1.37577,0.40961,2019-10-30T23:53:35.420652,17024161,17024161,10265518,0.603000,0.685410,0.685410
Livepeer,1.38442,0.41237,2019-10-29T23:53:30.867082,17002943,17002943,10242702,0.602410,0.688249,0.688249
Livepeer,1.39303,0.41500,2019-10-28T23:53:41.735368,16981771,16981771,10221547,0.601910,0.691191,0.691191
Livepeer,1.40443,0.41932,2019-10-27T23:53:25.527218,16959997,16959997,10186069,0.600590,0.694078,0.694078
Livepeer,1.42004,0.42433,2019-10-26T23:53:27.378139,16916985,16916985,10142174,0.599530,0.699076,0.699076
Livepeer,1.42841,0.42682,2019-10-25T23:53:33.782688,16895149,16895149,10122065,0.599110,0.701972,0.701972
Livepeer,1.43757,0.42948,2019-10-24T23:53:29.091554,16873293,16873293,10102227,0.598710,0.705211,0.705211
Livepeer,1.44650,0.43236,2019-10-23T23:53:26.081635,16851417,16851417,10078839,0.598100,0.708016,0.708016
Livepeer,1.45380,0.43482,2019-10-22T23:53:34.071398,16829520,16829520,10056020,0.597520,0.710181,0.710181
Livepeer,1.46104,0.43752,2019-10-21T23:53:35.668376,16807603,16807603,10029981,0.596750,0.712007,0.712007
Livepeer,1.46731,0.43929,2019-10-20T23:53:30.009846,16785666,16785666,10013067,0.596520,0.714260,0.714260
Livepeer,1.47491,0.44170,2019-10-19T23:53:40.015942,16763709,16763709,9991830,0.596040,0.716653,0.716653
Livepeer,1.48198,0.44406,2019-10-18T23:57:50.256594,16741733,16741733,9969854,0.595510,0.718749,0.718749
Livepeer,1.49026,0.44662,2019-10-17T23:55:42.763402,16719737,16719737,9948989,0.595040,0.721434,0.721434
Livepeer,1.52585,0.46490,2019-10-16T23:53:02.567425,16688316,16688316,9807404,0.587680,0.724245,0.724245
Livepeer,1.53928,0.46917,2019-10-15T23:53:00.913496,16653644,16653644,9774059,0.586900,0.728375,0.728375
Livepeer,1.54633,0.47122,2019-10-14T23:52:48.457426,16631576,16631576,9756672,0.586640,0.730764,0.730764
Livepeer,1.55422,0.47376,2019-10-13T23:52:55.929198,16609490,16609490,9735805,0.586160,0.733137,0.733137
Livepeer,1.56271,0.47654,2019-10-12T23:52:55.888036,16587907,16587907,9714099,0.585610,0.735622,0.735622
Livepeer,1.57105,0.47931,2019-10-11T23:52:51.775074,16566306,16566306,9692143,0.585050,0.738006,0.738006
Livepeer,1.58409,0.48466,2019-10-10T23:52:57.349687,16544164,16544164,9652782,0.583460,0.740526,0.740526
Livepeer,1.59437,0.48884,2019-10-09T23:52:44.595302,16521063,16521063,9619193,0.582240,0.742543,0.742543
Livepeer,1.60354,0.49189,2019-10-08T23:53:14.139843,16499826,16499826,9596936,0.581640,0.745130,0.745130
Livepeer,1.61256,0.49486,2019-10-07T23:53:08.090709,16477631,16477631,9574651,0.581070,0.747691,0.747691
Livepeer,1.62858,0.50035,2019-10-06T23:53:07.214441,16433189,16433189,9530025,0.579930,0.751977,0.751977
Livepeer,1.63685,0.50321,2019-10-05T23:52:49.743419,16410942,16410942,9507198,0.579320,0.754147,0.754147
Livepeer,1.64463,0.50607,2019-10-04T23:52:50.991678,16388962,16388962,9483237,0.578640,0.755976,0.755976
Livepeer,1.65184,0.50832,2019-10-03T23:54:13.889613,16366681,16366681,9464529,0.578280,0.758140,0.758140
Livepeer,1.67521,0.51990,2019-10-02T23:53:00.505614,16344386,16344386,9386022,0.574270,0.760124,0.760124
Livepeer,1.68664,0.52393,2019-10-01T23:53:06.918364,16322074,16322074,9359416,0.573420,0.762971,0.762971
Livepeer,1.71448,0.53805,2019-09-30T23:53:07.146172,16299749,16299749,9267654,0.568580,0.764877,0.764877
Livepeer,1.72375,0.54133,2019-09-29T23:53:04.396992,16277407,16277407,9244240,0.567920,0.767141,0.767141
Livepeer,1.73244,0.54436,2019-09-28T23:52:50.865455,16255050,16255050,9221983,0.567330,0.769297,0.769297
Livepeer,1.75018,0.55076,2019-09-27T23:55:53.319048,16210289,16210289,9175142,0.566010,0.773440,0.773440
Livepeer,1.77138,0.56045,2019-09-26T23:53:09.771145,16187886,16187886,9116376,0.563160,0.776012,0.776012
Livepeer,1.79794,0.57337,2019-09-25T23:53:14.905470,16165471,16165471,9039636,0.559190,0.778316,0.778316
Livepeer,1.77992,0.56097,2019-09-24T23:53:04.250231,16143040,16143040,9107054,0.564150,0.780891,0.780891
Livepeer,1.97991,0.67023,2019-09-23T23:53:47.352047,16120619,16120619,8541901,0.529870,0.784129,0.784129
